      Time         X         Y            Lon            Lat          Depth      Slip rate            SR1            SR2  Rigidity
      3.00      5.00     -5.00     136.750000      33.073750      18.078310       0.436331       0.415115      -0.134405     50.03
      4.00      5.00     -5.00     136.750000      33.073750      18.078310       0.230774       0.117205      -0.198795     50.03
      5.00      5.00     -5.00     136.750000      33.073750      18.078310       0.134984       0.053845      -0.123780     50.03
      6.00      5.00     -5.00     136.750000      33.073750      18.078310       0.123982       0.123110      -0.014675     50.03
      7.00      5.00     -5.00     136.750000      33.073750      18.078310       0.066527       0.032505       0.058045     50.03
      8.00      5.00     -5.00     136.750000      33.073750      18.078310       0.074341      -0.067855       0.030370     50.03
      9.00      5.00     -5.00     136.750000      33.073750      18.078310       0.175344      -0.169390       0.045305     50.03
     10.00      5.00     -5.00     136.750000      33.073750      18.078310       0.141616      -0.042575       0.135065     50.03
     11.00      5.00     -5.00     136.750000      33.073750      18.078310       0.098780       0.084430       0.051275     50.03
     12.00      5.00     -5.00     136.750000      33.073750      18.078310       0.149799       0.135295      -0.064305     50.03
     13.00      5.00     -5.00     136.750000      33.073750      18.078310       0.135315       0.038475      -0.129730     50.03
     14.00      5.00     -5.00     136.750000      33.073750      18.078310       0.193026      -0.113735      -0.155960     50.03
     15.00      5.00     -5.00     136.750000      33.073750      18.078310       0.190111      -0.168150      -0.088700     50.03
     16.00      5.00     -5.00     136.750000      33.073750      18.078310       0.092478      -0.090450      -0.019260     50.03
     17.00      5.00     -5.00     136.750000      33.073750      18.078310       0.000000       0.000000       0.000000     50.03
     18.00      5.00     -5.00     136.750000      33.073750      18.078310       0.000000       0.000000       0.000000     50.03
     19.00      5.00     -5.00     136.750000      33.073750      18.078310       0.000000       0.000000       0.000000     50.03
     20.00      5.00     -5.00     136.750000      33.073750      18.078310       0.000000       0.000000       0.000000     50.03
     21.00      5.00     -5.00     136.750000      33.073750      18.078310       0.000000       0.000000       0.000000     50.03
     22.00      5.00     -5.00     136.750000      33.073750      18.078310       0.000000       0.000000       0.000000     50.03
     23.00      5.00     -5.00     136.750000      33.073750      18.078310       0.000000       0.000000       0.000000     50.03
     24.00      5.00     -5.00     136.750000      33.073750      18.078310       0.000000       0.000000       0.000000     50.03
     25.00      5.00     -5.00     136.750000      33.073750      18.078310       0.000000       0.000000       0.000000     50.03
      1.00     10.00     -5.00     136.696838      33.079208      18.078310       0.000000       0.000000       0.000000     50.03
      2.00     10.00     -5.00     136.696838      33.079208      18.078310       0.008696      -0.000330       0.008690     50.03
      3.00     10.00     -5.00     136.696838      33.079208      18.078310       0.082776      -0.026835      -0.078305     50.03
      4.00     10.00     -5.00     136.696838      33.079208      18.078310       0.237152      -0.166990      -0.168390     50.03
      5.00     10.00     -5.00     136.696838      33.079208      18.078310       0.268632      -0.181765      -0.197800     50.03
      6.00     10.00     -5.00     136.696838      33.079208      18.078310       0.101427      -0.011825      -0.100735     50.03
      7.00     10.00     -5.00     136.696838      33.079208      18.078310       0.046969       0.041410       0.022165     50.03
      8.00     10.00     -5.00     136.696838      33.079208      18.078310       0.112876      -0.111245       0.019120     50.03
      9.00     10.00     -5.00     136.696838      33.079208      18.078310       0.247830      -0.238535       0.067235     50.03
     10.00     10.00     -5.00     136.696838      33.079208      18.078310       0.152383      -0.071400       0.134620     50.03
     11.00     10.00     -5.00     136.696838      33.079208      18.078310       0.105796       0.070030       0.079300     50.03
     12.00     10.00     -5.00     136.696838      33.079208      18.078310       0.145831       0.136045      -0.052520     50.03
     13.00     10.00     -5.00     136.696838      33.079208      18.078310       0.170388       0.091985      -0.143425     50.03
     14.00     10.00     -5.00     136.696838      33.079208      18.078310       0.195666      -0.079460      -0.178805     50.03
     15.00     10.00     -5.00     136.696838      33.079208      18.078310       0.136630      -0.094410      -0.098765     50.03
     16.00     10.00     -5.00     136.696838      33.079208      18.078310       0.041255       0.040095      -0.009715     50.03
     17.00     10.00     -5.00     136.696838      33.079208      18.078310       0.051034       0.051030       0.000630     50.03
     18.00     10.00     -5.00     136.696838      33.079208      18.078310       0.000000       0.000000       0.000000     50.03
     19.00     10.00     -5.00     136.696838      33.079208      18.078310       0.000000       0.000000       0.000000     50.03
     20.00     10.00     -5.00     136.696838      33.079208      18.078310       0.000000       0.000000       0.000000     50.03
     21.00     10.00     -5.00     136.696838      33.079208      18.078310       0.000000       0.000000       0.000000     50.03
     22.00     10.00     -5.00     136.696838      33.079208      18.078310       0.000000       0.000000       0.000000     50.03
     23.00     10.00     -5.00     136.696838      33.079208      18.078310       0.000000       0.000000       0.000000     50.03
     24.00     10.00     -5.00     136.696838      33.079208      18.078310       0.000000       0.000000       0.000000     50.03
     25.00     10.00     -5.00     136.696838      33.079208      18.078310       0.000000       0.000000       0.000000     50.03
      1.00     15.00     -5.00     136.643677      33.084648      18.078310       0.000000       0.000000       0.000000     50.03
      2.00     15.00     -5.00     136.643677      33.084648      18.078310       0.000000       0.000000       0.000000     50.03
      3.00     15.00     -5.00     136.643677      33.084648      18.078310       0.152282      -0.151690      -0.013420     50.03
      4.00     15.00     -5.00     136.643677      33.084648      18.078310       0.347124      -0.344220      -0.044805     50.03
      5.00     15.00     -5.00     136.643677      33.084648      18.078310       0.279501      -0.237400      -0.147520     50.03
      6.00     15.00     -5.00     136.643677      33.084648      18.078310       0.126144      -0.021865      -0.124235     50.03
      7.00     15.00     -5.00     136.643677      33.084648      18.078310       0.031660       0.026800      -0.016855     50.03
      8.00     15.00     -5.00     136.643677      33.084648      18.078310       0.081863      -0.076005       0.030410     50.03
      9.00     15.00     -5.00     136.643677      33.084648      18.078310       0.221760      -0.211455       0.066815     50.03
     10.00     15.00     -5.00     136.643677      33.084648      18.078310       0.105192      -0.065590       0.082240     50.03
     11.00     15.00     -5.00     136.643677      33.084648      18.078310       0.092382       0.052995       0.075670     50.03
     12.00     15.00     -5.00     136.643677      33.084648      18.078310       0.111333       0.103750      -0.040385     50.03
     13.00     15.00     -5.00     136.643677      33.084648      18.078310       0.142688       0.104660      -0.096985     50.03
